Month;Frakland;Belgia og Luksemborg (fyrrv.);Niðurlond;Týskland;Italia;Bretland;Írland;Danmark;Grikkaland;Portugal;Spania;Bretland (Norðurírland);Bretland (Norðurírland undantikið);Belgia;Luksemborg;Ceuta;Kanariuoyggjar (fyrrv.);Ceuta & Melilla (fyrrv.);Melilla;Ísland;Noreg;Svøríki;Finnland;Sveis & Liktinstein (fyrrv.);Liktinstein;Eysturríki;Sveis;Andorra;Gibraltar;Vatikanbýur;Malta;San Marino;Jugoslavia (fyrrv.);Turkaland;Estland;Lettland;Litava;Sovjetsamveldið (fyrrv.);Eysturtýskland (fyrrv.);Pólland;Kekkia;Kekkoslovakia (fyrrv.);Slovakia;Ungarn;Rumenia;Bulgaria;Albania;Ukraina;Hvítarussland;Moldova;Russland;Georgia;Armenia;Aserbadjan;Kasakstan;Turkmenistan;Usbekistan;Tadsjikistan;Kirgisia;Juguslavia uttan Slovenia, Kroatia og Bosnia Hersegovina;Slovenia;Kroatia;Bosnia-Hersegovina;Serbia og Montenegro (fyrrv.);Kosovo;Norðurmakedónia;Montenegro;Serbia;Marokko;Ceuta og Melilla (fyrrv.);Algeria;Tunesia;Libya;Egyptaland;Sudan;Suðursudan;Móritania;Vestursahara;Mali;Burkina Faso;Niger;Kjad;Kabo Verdi;Senegal;Gambia;Guinea-Bissau;Guinea;Sierra Leone;Liberia;Fílabeinsstrondin;Gana;Togo;Benin;Nigeria;Kamerun;Miðafrikalýðveldið;Ekvatorguinea;Sao Tomi & Prinsipi;Gabon;Kongo;Kongo, Dem. Lýðveldið;Ruanda;Burundi;St. Helena, Ascension og Tristan da Cunha;Angola;Etiopia;Eritrea;Djibuti;Somalia;Kenja;Uganda;Tansania;Seyskelloyggjar;Chagosoyggjar;Mosambik;Madagaskar;Réunion (fyrrv.);Móritius;Komoroyggjar;Mayotte (fyrrv.);Sambia;Simbabvi;Malavi;Suðurafrika;Namibia;Botsvana;Svasiland;Lesoto;Sambandsríki Amerika (USA);Kanada;Grønland;St Pierre og Miquelon;Meksiko;Bermuda;Guatemala;Belis;Honduras;El Salvador;Nikaragua;Kosta Rika;Panama;Anguilla;Kuba;St. Kitts & Nevis;Haiti;Bahamaoyggjar;Turks- og Caicosoyggjar;Dominikalýðveldið;Virginoyggjar (USA);Guadeloupe (fyrrv.);Antigua & Barbuda;Dominika;Virginoyggjar (Bretland) og Montserrat (fyrrv.);Martinique (fyrrv.);Cayman oyggjar;Jamaika;St. Lusia;Saint Barthélemy;St. Vinsent & Grenadinoyggjar;Virginoyggjar (Bretland);Barbados;Montserrat;Trinidad & Tobago;Grenada;Aruba;Curaçao;Bonaire, St. Eustatius og Saba;Niðurlendsku Antilloyggjar (fyrrv.);Sint Maarten (Niðurlond);Kolumbia;Venesuela;Gujana;Surinam;Franska Gujana (fyrrv.);Ekvador;Peru;Brasil;Kili;Bolivia;Paraguai;Uruguai;Argentina;Falklandsoyggjar;Kýpros;Libanon;Sýria;Irak;Iran;Ísrael;Palestina;Eysturtimor;Jordan;Saudiarabia;Kuvait;Barein;Katar;Sameindu Emirríkini;Oman;Jemen;Afganistan;Pakistan;India;Bangladesj;Maldivoyggjar;Sri Lanka;Nepal;Butan;Myanmar;Tailand;Laos;Vjetnam;Kambodja;Indonesia;Malaisia;Brunei;Singapor;Filipsoyggjar;Mongolia;Kina;Norðurkorea;Suðurkorea;Japan;Taivan;Hong Kong;Macao;Avstralia;Papua Nýguinea;Avstralskt Osiania (fyrrv.);Nauru;Nýsæland;Sálomonsoyggjar;Tuvalu;Nýkaledonia;Amerikanska havið (fyrrv.);Wallis- og Futunaoyggjar;Kiribati;Pitcairnoyggj;Nýsælendska Osiania (fyrrv.);Fiji;Vanuatu;Tonga;Samoa;Norðurmarianoyggjar;Franska Polynesia;Mikronesiasamveldið;Marshalloyggjar;Palau;Amerikanskt Samoa;Guam;Smærri Osianiaoyggjar (USA);Kokosoyggjar;Jólaoyggin;Heardoyggj og McDonaldsoyggjar;Norfolksoyggj;Cooksoyggjar;Niue;Tokelau;Polarøkini (fyrrv.);Bouvetoyggj;Suðurgeorgia og Suðursandwichoyggjar;Fronsku suðurøkini
2005M06;20345545.0;0;2781199.3;13861689.7;4790639.5;50337310.8;78650.3;39747715.2;10637700.7;0;19024372.0;0;0;902971.0;53445.4;0;0;0;0;7094522.4;9778885.5;1570317.2;4386300.2;0;0;0;154659.0;0;0;0;0;0;0;0;406618.6;0;6694393.4;0;0;15523627.4;0;0;0;0;0;0;0;4704798.0;0;0;3364151.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3137525.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1528689.4;2930450.8;334006.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;454870.4;0;7300756.1;0;0;13572882.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2005M07;23723424.1;0;1544307.5;7044009.3;7447306.0;103236268.3;1158393.9;41162350.2;125304.5;0;13438241.1;0;0;351391.2;0;0;0;0;0;1249869.9;14293221.7;882870.6;0;0;0;0;164559.0;0;0;0;0;0;0;0;32228.9;73500.0;4188313.2;0;0;52481203.3;0;0;0;0;0;0;0;2281908.0;4614025.5;0;3139259.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4761829.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1033125.8;8423535.4;1146523.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1016234.9;0;0;0;0;6269.6;0;0;0;0;9686558.7;0;0;14074774.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2005M08;10323044.3;0;1766365.6;8120587.3;8691797.6;63678429.3;0;24722633.1;249738.0;156828.4;15514445.4;0;0;0;0;0;0;0;0;687017.6;13018268.1;718475.4;2440776.7;0;0;0;110925.0;0;0;0;0;0;0;0;590.2;0;7440582.8;0;0;6145394.0;0;0;0;0;0;0;0;496663.7;8445813.0;0;1052998.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2558220.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1607587.0;5367838.5;2416491.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;472183.1;0;0;0;0;0;0;0;0;0;35766720.2;0;0;7526491.0;581412.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2005M09;34818207.7;0;1575000.4;18332352.5;11976070.2;76915379.3;0;45382098.0;10367642.1;181969.1;29527026.0;0;0;1001926.6;42040.8;0;0;0;0;975741.0;17664830.4;1744871.3;1032064.6;0;0;0;225924.0;0;0;0;0;0;0;0;264035.9;0;7961199.7;0;0;2585406.0;0;0;0;0;0;0;0;7012175.2;0;0;2398360.7;0;0;0;0;0;0;0;0;0;27498.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4508576.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2985989.8;4648499.5;1110971.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127939.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;431477.7;0;0;0;0;0;0;0;166445.8;0;5636048.2;0;0;7608530.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2005M10;25278071.4;0;1654443.3;13513144.6;15878557.2;110659928.2;0;33758617.7;6063803.7;0;29259440.8;0;0;1372050.2;0;0;0;0;0;1097253.5;75243479.1;1607071.7;1932351.2;0;0;0;423243.5;0;0;0;0;0;0;0;331865.1;0;623416.7;0;0;5089465.7;0;0;0;0;0;0;0;4874032.0;3115188.5;0;89858395.0;0;0;0;0;0;0;0;0;0;30605.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3116355.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1071106.1;8417214.6;180319.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1173549.2;0;51009.3;0;0;22068.3;0;0;236120.9;0;3507787.9;0;0;14197746.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2005M11;32391247.0;0;2816839.2;10834427.1;9237519.3;106362553.7;578707.5;29190980.9;0;182023.9;34808502.0;0;0;1280842.3;20193.5;0;0;0;0;1305913.7;25636921.0;1596277.1;935194.4;0;0;0;274028.0;0;0;0;0;0;0;0;407097.5;123000.0;454185.9;0;0;0;0;0;0;0;0;1700.0;0;1649977.5;0;0;1204278.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1005119.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2008202.1;9028902.9;14726.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2237794.6;0;0;0;0;0;0;0;160931.9;0;10001690.3;0;0;846285.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2005M12;24323372.8;0;1502736.9;36458928.9;6935453.0;61346533.6;302228.5;37942065.3;312111.7;0;38089741.1;0;0;659066.2;22695.6;0;0;0;0;1555454.1;14194527.3;1628877.0;1969592.8;0;0;0;345277.0;0;0;0;0;0;0;0;257436.3;240602.0;1849066.9;0;0;515042.8;0;0;0;0;0;302548.8;0;957868.0;4032505.0;0;4008210.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6083274.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2540766.7;10510915.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3185600.0;0;0;0;0;0;0;1344041.2;0;48136.5;0;0;0;0;0;264687.9;0;266863.5;0;0;2786794.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2006M01;32100681.9;0;3538606.1;18435241.6;5733674.4;91865438.8;877164.8;36208549.8;68000.0;240130.1;30397935.5;0;0;1497183.6;0;0;0;0;0;1827823.3;6971273.1;1184926.7;954766.0;0;0;0;247254.0;0;0;0;0;0;0;0;267122.3;0;4115009.6;0;0;70650.0;0;0;0;0;0;0;0;0;0;0;4053787.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2292860.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2330129.6;10295568.4;1395690.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30254.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3019645.8;0;0;7568104.3;73406.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2006M02;26671488.3;0;5100184.4;28904818.2;2496442.1;87576008.6;1285747.1;37362517.1;9658770.6;198570.0;24092361.8;0;0;61423.9;102033.5;0;0;0;0;30956811.1;16628907.1;2304631.9;1566765.1;0;0;0;297714.0;0;0;0;0;0;0;0;423365.2;549999.5;928796.5;0;0;1031858.4;0;0;0;0;0;0;0;1177088.0;0;0;6820472.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4803555.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3481440.5;9113585.8;1639389.9;0;0;0;0;0;0;0;0;0;599525.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1852.8;0;0;288469.0;0;1373718.9;0;0;11748412.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2006M03;47821117.0;0;7774898.4;18443377.3;11634822.6;110720527.6;928001.4;48637058.5;25453456.1;318406.3;49771859.2;0;0;1351879.9;53198.7;0;0;0;0;21058690.3;28872865.1;2057483.2;1085241.3;0;0;0;549379.2;0;1193920.0;0;0;0;0;0;123947.1;284438.0;153967.4;0;0;0;0;0;0;0;0;0;0;4215351.0;0;0;3092427.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5960838.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3621131.6;3692778.4;7645447.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106160.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;275715.7;0;4172388.4;0;0;13797558.5;193722.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2006M04;26783661.0;0;3481531.9;11242879.9;6601504.9;103589204.5;544068.7;15559462.6;0;0;30371352.6;0;0;514693.6;43902.6;0;0;0;0;3101654.7;19378721.5;1594378.2;1515263.4;0;0;0;412698.0;0;0;0;0;0;0;0;123969.3;0;957852.7;0;0;720592.1;0;0;0;0;0;0;0;523525.6;0;0;3875699.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4808308.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203144.4;3000176.6;579601.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158014.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204885.0;0;87148.1;0;0;0;0;0;0;0;2262977.4;0;0;13943191.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2006M05;25380523.9;0;954971.8;12948229.7;6807119.4;50401761.0;2555023.1;33098445.3;0;0;27980527.8;0;0;162114.3;0;0;0;0;0;3511788.9;17031856.9;2434195.6;673263.0;0;0;1325.1;1239282.7;0;0;0;0;0;0;0;95065.1;56286.3;6418879.1;0;0;0;0;0;0;0;0;0;0;1951516.8;0;0;3925012.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1905938.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3582100.1;4004211.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210331.6;0;2421619.6;0;0;14058368.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2006M06;39343335.9;0;1037577.4;17737915.2;12179049.7;93907022.1;327706.5;35086210.3;0;203202.1;15780164.0;0;0;208538.2;67643.2;0;0;0;0;18558873.9;70379937.8;1873453.7;959661.8;0;0;0;3312825.3;0;0;0;0;0;0;0;188413.7;1582628.4;150206.8;0;0;1121376.8;0;0;0;55878.5;25674.0;30397.7;0;0;0;0;5365954.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3091228.6;0;0;0;0;0;0;0;0;0;0;2659080.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;536129.1;1331336.7;1984666.8;0;0;0;0;0;0;0;0;0;173000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370625.0;0;101462.7;0;0;0;0;0;0;0;7677010.4;0;0;17342650.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2006M07;21994201.5;0;1207830.0;8187682.0;5733727.1;87645296.3;1038783.9;29740748.7;12991975.1;126954.9;18658046.1;0;0;368929.1;31170.4;0;0;0;0;1256995.1;42063100.1;708464.7;594571.8;0;0;0;1358038.5;0;0;0;155491.5;0;0;0;633359.5;2330894.7;3591806.9;0;0;9802757.9;0;0;0;0;0;0;0;4475078.7;0;0;9085127.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1637775.4;0;0;0;0;3500987.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4382993.5;2354598.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;434572.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;293367.1;0;0;150062.3;0;18550252.8;0;0;18122715.3;196826.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2006M08;16486060.1;0;545214.0;14211320.9;3523478.1;73387438.9;1370248.0;44965160.3;1090234.4;219393.0;12322166.0;0;0;463503.3;33525.8;0;0;0;0;14886960.8;76690002.6;2225878.6;1158773.1;0;0;0;2422489.0;0;0;0;0;0;0;0;69060.8;8383284.3;1311899.4;0;0;10702707.9;0;0;0;0;0;0;0;1275484.0;0;0;10759694.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2125168.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1280079.9;4192145.2;1900260.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97653.9;0;0;0;0;0;0;0;11063367.7;0;0;6370431.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2006M09;40280765.5;0;1194415.5;15325672.3;16288962.3;106283538.4;1769893.3;41223772.4;3082090.0;248594.5;29701333.8;0;0;0;64047.4;0;0;0;0;4519982.7;29881374.9;6038486.0;12342447.8;0;0;0;3344394.3;0;0;0;0;0;0;0;1581640.6;4086917.5;1210850.4;0;0;3100248.7;0;0;0;0;0;0;0;2330142.6;2440549.1;0;17460547.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3951880.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7495966.1;6579520.9;245471.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199822.4;0;0;0;0;0;0;0;6931040.6;0;300503.4;7004945.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2006M10;41281285.9;0;4196659.2;21287923.5;12450928.0;81232361.6;1169463.8;45633658.2;944425.2;248466.0;27321163.7;0;0;0;60761.0;0;0;0;0;2589991.5;122331672.4;2079745.0;352108.4;0;0;0;4956612.6;0;0;0;0;0;0;3100045.2;494586.7;908403.3;2240030.5;0;0;1631769.0;0;0;0;0;0;0;0;46859.4;0;0;15297794.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3465048.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2327557.5;3791972.7;1936949.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88383.2;0;0;0;0;542792.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;939007.0;0;97216.8;0;0;0;0;0;0;0;3958037.1;0;0;4314394.7;0;578314.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2006M11;37475576.2;0;4013858.4;24615167.8;11753539.3;61438986.8;379295.3;47137711.6;0;724224.3;26083450.1;0;0;1815970.8;44598.0;0;0;0;0;7216320.8;47872078.5;2234382.1;2915469.6;0;0;0;3460742.6;0;0;0;0;0;0;0;1540605.1;0;1752442.2;0;0;799727.2;0;0;0;0;0;0;0;420735.6;9110218.7;0;16565869.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5031769.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2989447.2;7424191.1;1011571.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;410916.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98882.0;0;0;0;0;0;241748.7;0;14793388.6;0;30124.5;5510735.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
